,0,1
0,0.417661646219449,-1.1115196425745721
1,0.3975625111615566,-1.068576577846694
2,0.47357874256281673,-1.051301038862004
3,0.7765196185563057,-0.8556384915669099
4,0.9291808105801193,-0.8467847095898376
5,0.9579094005029832,-0.9911836790019825
6,1.0876843256271833,-1.0940245811666112
7,0.9920874876290628,-1.0526609915905127
8,0.9666955522054149,-1.0802867954997402
9,0.9747973339645991,-1.0648754522767878
10,0.9796723499882934,-1.0568100917301446
11,0.9788048524015978,-1.0549742715218697
12,0.9820459795314926,-1.0500434401050578
13,0.9723522471652131,-1.017998732633921
14,0.9722947304849475,-1.017945120778588
15,0.9678924579826218,-1.001772500054129
16,0.9679185816072708,-1.0018906391526035
17,0.9654645967610336,-0.9923671387500729
18,0.9639217538305059,-0.9860952665925643
19,0.9628660794213567,-0.9816569832942751
20,0.9621000019311785,-0.9783523596732439
21,0.9615192004291344,-0.9757969195632181
22,0.9610643215032437,-0.9737612304555734
23,0.9606989960024238,-0.9721016652486141
24,0.9643856161919601,-0.9702223919216305
25,0.9644522125357985,-0.9706404206928925
26,0.9641200014646777,-0.9695890754381083
27,0.9638329667857832,-0.9686725041620385
28,0.9635786278108814,-0.9678444055350018
29,0.9631771561966043,-0.9660530204213783
30,0.963573718137382,-0.9662405004473132
31,0.9635755051199668,-0.9674000137485064
32,0.9633451869031706,-0.9657370603240334
33,0.9631753417563198,-0.9652088343350208
34,0.9630236054303044,-0.9647358901349489
35,0.9628870504538909,-0.964310161668567
36,0.9627635718976517,-0.9639250018176608
37,0.9626513094267996,-0.9635748031317929
38,0.9625489034560539,-0.9632548490695425
39,0.9624552223501691,-0.9629617506467419
40,0.9623689833951262,-0.9626919223388375
41,0.9622893606646334,-0.962442866515209
42,0.9622157463391825,-0.9622122329523358
43,0.9621473911542364,-0.9619980802268527
44,0.9620836822750058,-0.9617987292878739
45,0.9620242444149264,-0.9616125622998892
46,0.9619688941519259,-0.9614384104540842
47,0.9619166774121262,-0.9612752281380516
48,0.9618678410861327,-0.9611218628823823
49,0.9618218916282563,-0.9609774918220574
50,0.9617785211227804,-0.9608413958677702
51,0.9617374792612662,-0.9607129152461218
52,0.961698794727255,-0.9605912837101472
53,0.961662201436866,-0.9604761018767525
54,0.9616273194491097,-0.9603668265882885
55,0.9615943776791411,-0.9602629087946262
56,0.9615628321571777,-0.9601641845513788
57,0.9615329500051203,-0.9600701241866506
58,0.9615044266913108,-0.9599803517358039
59,0.9614772578064505,-0.9598947608565233
60,0.9614511306640349,-0.9598129715396032
61,0.9614262243410954,-0.9597346768527154
62,0.9614026001275775,-0.9596597334748602
63,0.9613796992798146,-0.9595879248994287
64,0.9613578972294831,-0.9595189979044778
65,0.9613367321400149,-0.9594528816599361
66,0.9613165800183558,-0.9593893489921245
67,0.9612972070055313,-0.9593281885047176
68,0.9612785011432212,-0.9592693895885378
69,0.9612604645872915,-0.9592129323846486
70,0.9612430995963044,-0.9591583301398783
71,0.961226580889828,-0.9591055599026681
72,0.9612103118136116,-0.9590547893626065
73,0.9611949463753945,-0.9590057459560205
74,0.9611795674203181,-0.9589586135223159
75,0.9611653268187227,-0.9589126629653318
76,0.9611512935852142,-0.9588683495951711
77,0.9611375035601848,-0.9588254762138453
78,0.9611243803878594,-0.9587839699038848
79,0.9611116089531258,-0.9587437690232264
80,0.9610992285220363,-0.9587047932632115
81,0.9610873189963798,-0.9586669305787675
82,0.961075660994546,-0.958630321011678
83,0.9610643191290952,-0.9585947006593767
84,0.9610533974184081,-0.9585600111490817
85,0.9610426080372758,-0.9585266416230268
86,0.9610324122467161,-0.9584938655582634
87,0.9610225191635451,-0.9584621490192577
88,0.961012620357541,-0.9584312468322431
89,0.9610028822511658,-0.9584011777622986
90,0.9609939958112046,-0.9583719375602038
91,0.9609847713037596,-0.9583434024777252
92,0.9609762182603984,-0.9583155932166375
93,0.9609674674903771,-0.9582885433196102
94,0.9609589496671195,-0.9582622948298349
95,0.9609509371218806,-0.9582364720442431
96,0.9609429459811476,-0.9582114824882022
97,0.9609354084398439,-0.9581869507005683
98,0.9609275939585938,-0.9581628983091457
99,0.9609205414498039,-0.9581396515230726
