,theta1,theta2,Yexp
0,0.6434000909748478,0.938649461818565,4.861182553831368
1,0.44535449713696407,-0.9460038951908776,1.1565231645139364
2,-0.2532656719546931,1.2096708433725136,5.203207042907034
3,-0.041187845620901165,0.7522014138229989,4.747859703858956
4,1.311247116060846,-1.249971200014801,1.1241888414414494
5,-1.0268507802259759,-0.06458905112801205,4.261120951295563
6,-0.2863572629347877,-0.26635673565385787,3.5522819147728324
7,1.0876226006530083,-1.7468125545911635,2.944072740070952
8,0.36393102971676905,-1.9663238519530803,3.5761084906485903
9,1.3943793059202,-1.3989426837572285,1.9375612823733543
10,1.05374317488591,-0.7180103903232151,1.0116491298281096
11,-1.5414560853593802,-0.05557011991774141,4.553615337939826
12,-1.3008985790853345,1.5528217083675524,5.615589060729277
13,-0.7095093616117911,0.2223432140270276,4.383284246402004
14,-1.1912272237794537,0.16117362515950706,4.542552437082749
15,0.5862706805554274,1.8164641207417982,5.604298651751591
16,-0.5688834167907069,-0.8334694720568261,3.2413136760607477
17,-0.07943844496903374,-0.40711468541904705,3.1629543393889406
18,0.15696932488686643,-1.8814607525619615,3.5106248589435984
19,-1.329459947111935,1.1741601911584945,5.37117985730507
20,-0.7859492995378534,1.0144660981324805,5.135776775613412
21,1.4534747279235085,1.4195829835692253,5.304579224510236
22,-1.8778557089306327,-1.0586047684970041,4.41804152547142
23,1.9633183865457933,0.7212191977796305,4.701529354169395
24,1.703319669967196,-1.6108216259155987,2.867560739158279
25,1.626575044705088,0.6092122499364181,4.522565828324985
26,0.1981180277165535,-1.1625914574377967,1.9904573512408121
27,1.7942572170591338,-1.4536659075942586,2.586096362927157
28,-1.968366689091212,1.5343308899537313,5.725695335427159
29,-0.40083862793821257,1.750921768492561,5.6243512963761235
30,0.7677665517644909,1.9382777755743468,5.684466406456672
31,0.9009479990324394,-0.5820029983632233,1.8024945245221224
32,-0.9298152147986707,-0.32261780509154225,3.968118634262554
33,-1.7394975236472277,0.39832382590270576,4.953120822174113
34,-1.5859679775603737,0.508038411345535,4.9718147929491865
35,1.235199,-0.566145,1.943065185484597
36,0.537244,0.280574,4.0600447301269575
37,-0.010244,-1.308736,2.5973074816106005
38,-1.751229,1.326602,5.560229034264207
39,-0.740407,0.434459,4.608569713156813
